T1,T2,T3,T4,T5,T6,T7,T8
0.00010475113425649791,0.17877884133221303,0.1049144257988957,0.025274336714354598,0.656376204601381,0.03434191687822543,0.00010476618298387966,0.00010475735768992081
0.0001031334204252894,0.12200633070482049,0.00010314613545638166,0.00010314768848192529,0.8773748285719635,0.00010314002648815685,0.00010313810262209663,0.0001031353497421221
0.00010313981440519064,0.00010314833177781476,0.04003581289211755,0.00010315375864422636,0.9461417521245837,0.0001031431997004156,0.008851757326817575,0.0045580925519536275
0.00010228768227680423,0.08383586446865855,0.01175161937953472,0.0001022907135258579,0.8654081274660295,0.00010229442836269756,0.0355343161299807,0.003163199731631165
0.00010410563007578897,0.0420911767890866,0.015705285617946672,0.06317017409206636,0.6523776910794546,0.06970992158937198,0.15673754250406094,0.00010410269793699497
0.00010251683121020316,0.06502369910836138,0.000102506614295361,0.1256411159544104,0.5582317788005343,0.06854153458999934,0.18225434086267148,0.00010250723851749699
0.00010229924036844215,0.04537800678195482,0.0001022946858977796,0.0001022833638673558,0.9458563646152233,0.00010229471947653824,0.00010229605427770403,0.008254160538934005
0.0001051917140868675,0.00010519607555462217,0.00010519397055696274,0.00010519925239973198,0.9992636408216076,0.00010519469701137808,0.0001051950696607581,0.00010518839912216129
0.00010186516295005253,0.020919171696032187,0.011742280380625032,0.00010187896287885587,0.9668291831171549,0.00010187739358481958,0.00010187756910659432,0.000101865717667409
0.0019882697521948754,0.09850936165781554,0.0773057866599741,0.04586936650422798,0.7657459882427066,0.010378900688436204,0.0001011662722602411,0.00010116022238443231
9.693458577511642e-05,0.1833162018108187,0.4522833167848275,0.17062056185851407,9.694581539351097e-05,0.08592850634118024,0.10756059890009191,9.693390339879552e-05
0.00010094494268719976,0.2808203463252226,0.09260251364936106,0.30914991943230585,0.00010095762332572056,0.19312744872404689,0.12399692027898192,0.00010094902406867786
9.807317103198093e-05,0.10513501018809666,0.052392725392383786,0.3682081278743752,9.808628923886662e-05,0.45174522554033564,0.022224669246726125,9.80822978115883e-05
0.00010240141533144259,0.14830719997463815,0.0527131929822834,0.37633315829518293,0.09755598338216026,0.30563670226062223,0.01924896880781632,0.00010239288196533856
0.00010114777620801851,0.06207631442310951,0.028363950915327164,0.00010116598304024179,0.3526032893582077,0.4692881289530031,0.08736485175744246,0.00010115083366180195
9.884484458085281e-05,0.08870564004776309,0.02515986458704121,9.886442727354113e-05,0.4013804520139731,0.22344166765760706,0.26101580357122517,9.886285053587429e-05
9.895358880982556e-05,0.11790850852124934,9.8955284600462e-05,0.17060551945340177,0.15220279343757984,0.39438316407782453,0.15902814135041815,0.0056739642861161335
9.610215510527722e-05,0.0073734134402741605,9.609900157087908e-05,0.17450857832981728,0.21216080682197597,0.42290054212470407,0.18276836169369004,9.609643286236822e-05
0.00010218235018708655,0.04200669413202355,0.00010218013419610971,0.0001021993989780196,0.6667897677174989,0.27449557738194114,0.01629921174155399,0.00010218714362126736
0.00010356052123241434,0.4339066335131797,0.0030848544519907796,0.00010356452308645486,0.41701944376848044,0.1372280624648614,0.0001035661188859036,0.008450314638282979
0.006987974855677165,0.09364807674192444,0.00010147790237218808,0.00010146693800775817,0.7302259165537925,0.13960943483892976,0.02922419405278291,0.00010145811651329381
0.010825435752106635,0.04505967984308147,0.00010166793339000458,0.00010167536373768349,0.6596332668325824,0.15873146129513235,0.04208613570235596,0.08346067727761337
0.00010486864767122632,0.00010487028030618515,0.00010485785506333027,0.00010485861732542078,0.9992659457630126,0.00010487356064556662,0.00010486086578973057,0.00010486441018582426
0.00011017307929088318,0.062021488068108394,0.00011017202013921622,0.00011017857882173089,0.8235234932661207,0.11390412182593164,0.00011018558180955639,0.00011018757977786253
0.017235195649767672,0.3247339457977639,0.0001116497373649312,0.00011164995852042994,0.5548977925957708,0.1026864563144608,0.00011165666109488955,0.0001116532852566806
0.00010875342813222612,0.05171092686087048,0.00010874332857802228,0.00010873474300261574,0.8486687397980786,0.09907661464548628,0.00010874092890704172,0.00010874626694485204
0.0001018711730212617,0.09751296416548923,0.0001018863962260063,0.00010187934246536774,0.7890680777348945,0.10409875381355736,0.00010188196717756857,0.00891268540716867
9.582069612065496e-05,0.23853688518018662,9.583080262690811e-05,9.581905007317545e-05,0.379880826111454,0.27139951212142605,0.10022644848776109,0.009668857550351581
0.00010014398646536124,0.3865923996875315,0.0001001542998536325,0.00010013931101622848,0.5683605162604211,0.00010014804537800972,0.04454635114784257,0.00010014726149168383
0.00010094780572296181,0.2786101699045968,0.006780886707960382,0.0001009516262288846,0.5578057553006561,0.000100960486564798,0.15324157055848533,0.0032587576097846942
9.923972224000905e-05,0.04584044875638313,9.925159607681957e-05,9.92472289075774e-05,0.8727015280719489,0.05145557861165721,0.025861014386742685,0.0038436916260436503
